Energy	ln(density of states)
3588	2484.921480	31.552853
3592	2484.278017	31.638864
3596	2483.634035	31.642099
3600	2482.994600	31.591140
3604	2482.361619	31.662808
3608	2481.725282	31.669683
3612	2481.076570	31.640477
3616	2480.443712	31.565215
3620	2479.808214	31.408946
3624	2479.160982	31.288460
3628	2478.504671	31.333525
3632	2477.865785	31.275204
3636	2477.231981	31.307660
3640	2476.584733	31.112486
3644	2475.942811	31.209083
3648	2475.306810	31.182657
3652	2474.661973	31.058264
3656	2474.011842	31.067559
3660	2473.369051	31.121808
3664	2472.725603	30.947976
3668	2472.089097	30.968878
3672	2471.446931	31.072893
3676	2470.808427	30.945713
3680	2470.160707	30.972805
3684	2469.519456	30.887228
3688	2468.875017	31.019418
3692	2468.222185	30.928789
3696	2467.590120	30.812595
3700	2466.940523	30.958675
3704	2466.307497	31.027277
3708	2465.657777	30.961851
3712	2464.996782	30.876511
3716	2464.365938	30.947817
3720	2463.708528	30.894366
3724	2463.069963	30.999423
3728	2462.441865	31.121481
3732	2461.798616	31.015474
3736	2461.153947	30.953881
3740	2460.512437	31.049839
3744	2459.852983	30.905147
3748	2459.229417	30.938128
3752	2458.573045	31.110299
3756	2457.935335	31.278182
3760	2457.294405	31.179884
3764	2456.643556	31.403083
3768	2455.996294	31.246019
3772	2455.345140	31.227950
3776	2454.703569	31.134257
3780	2454.052827	30.978368
3784	2453.401552	30.904961
3788	2452.760469	30.859930
3792	2452.119844	30.836593
3796	2451.467851	31.025094
3800	2450.828783	30.896425
3804	2450.174318	30.920179
3808	2449.530336	30.781452
3812	2448.881395	30.690341
3816	2448.228426	30.690466
3820	2447.577089	30.771719
3824	2446.940141	30.804234
3828	2446.292406	30.711896
3832	2445.637636	30.656444
3836	2444.994127	30.601460
3840	2444.341234	30.648799
3844	2443.691621	30.721714
3848	2443.032930	30.871904
3852	2442.388353	30.921115
3856	2441.742708	30.907924
3860	2441.089311	30.835701
3864	2440.431901	30.919868
3868	2439.790849	31.041703
3872	2439.114671	31.167297
3876	2438.476671	31.102968
3880	2437.813631	31.157195
3884	2437.161561	31.120792
3888	2436.516145	31.188771
3892	2435.854677	31.262346
3896	2435.209276	31.296325
3900	2434.564668	31.087725
3904	2433.909364	31.193124
3908	2433.260911	31.253845
3912	2432.601427	31.185265
3916	2431.943193	31.228151
3920	2431.274232	31.237616
3924	2430.631746	31.074472
3928	2429.964555	31.250970
3932	2429.303758	31.116206
3936	2428.652742	31.076533
3940	2427.993654	31.188584
3944	2427.331804	30.950662
3948	2426.676836	30.850600
3952	2426.024461	30.895726
3956	2425.370088	30.955235
3960	2424.719072	30.999825
3964	2424.060350	30.848202
3968	2423.401613	30.906372
3972	2422.746126	30.789174
3976	2422.080278	30.801549
3980	2421.439516	31.023786
3984	2420.780931	30.948683
3988	2420.121126	30.792525
3992	2419.478502	30.764102
3996	2418.805604	30.719111
4000	2418.157747	30.744478
4004	2417.498659	30.766873
4008	2416.842454	30.716660
4012	2416.190797	30.552082
4016	2415.531099	30.634930
4020	2414.869234	30.668668
4024	2414.214265	30.803423
4028	2413.556444	30.754219
4032	2412.902818	30.780770
4036	2412.241548	30.830227
4040	2411.580385	30.665792
4044	2410.919267	30.677633
4048	2410.263978	30.803646
4052	2409.614610	30.776547
4056	2408.944948	30.820333
4060	2408.287797	30.824385
4064	2407.640291	30.772566
4068	2406.978548	30.906678
4072	2406.314561	30.856999
4076	2405.657777	30.907276
4080	2405.000810	30.936541
4084	2404.335603	30.866469
4088	2403.686952	30.854604
4092	2403.021257	30.824936
4096	2402.358827	30.824139
4100	2401.708986	30.953341
4104	2401.046068	30.919078
4108	2400.386613	30.991241
4112	2399.723604	31.062188
4116	2399.051973	30.965992
4120	2398.403169	30.904929
4124	2397.741243	30.922341
4128	2397.076570	30.880209
4132	2396.414751	30.860159
4136	2395.751176	30.802041
4140	2395.091249	30.926997
4144	2394.427156	30.857580
4148	2393.763307	30.829837
4152	2393.098985	30.815756
4156	2392.438737	30.738740
4160	2391.773241	30.769572
4164	2391.104585	30.720560
4168	2390.440980	30.689296
4172	2389.779268	30.589453
4176	2389.120836	30.725932
4180	2388.454698	30.675995
4184	2387.793214	30.634434
4188	2387.138261	30.626718
4192	2386.471559	30.749464
4196	2385.821245	30.801615
4200	2385.153795	30.803668
4204	2384.482011	30.728011
4208	2383.834291	30.719670
4212	2383.159715	30.636619
4216	2382.502641	30.723557
4220	2381.835008	30.806439
4224	2381.170534	30.951273
4228	2380.494585	30.682150
4232	2379.845827	30.686553
4236	2379.176027	30.731414
4240	2378.514284	30.789260
4244	2377.850557	30.709866
4248	2377.168519	30.760944
4252	2376.505128	30.740838
4256	2375.835512	30.636676
4260	2375.176317	30.796583
4264	2374.516466	30.675577
4268	2373.854219	30.707976
4272	2373.181688	30.574308
4276	2372.523729	30.512929
4280	2371.852174	30.617561
4284	2371.198442	30.484084
4288	2370.525438	30.546224
4292	2369.863893	30.639416
4296	2369.197877	30.345646
4300	2368.529588	30.303043
4304	2367.868928	30.291335
4308	2367.183443	30.370556
4312	2366.533967	30.213824
4316	2365.856126	30.405546
4320	2365.199449	30.414598
4324	2364.523256	30.454773
4328	2363.871370	30.438394
4332	2363.194353	30.361647
4336	2362.522752	30.424314
4340	2361.850999	30.415274
4344	2361.187379	30.400988
4348	2360.522005	30.411007
4352	2359.863679	30.380675
4356	2359.179658	30.400780
4360	2358.515703	30.357640
4364	2357.854127	30.360792
4368	2357.175432	30.305633
4372	2356.509172	30.407531
4376	2355.838045	30.553801
4380	2355.167100	30.580478
4384	2354.501909	30.558114
4388	2353.835008	30.520036
4392	2353.158800	30.589168
4396	2352.500230	30.586932
4400	2351.837129	30.601020
4404	2351.160463	30.624404
4408	2350.495607	30.487839
4412	2349.838975	30.548980
4416	2349.160676	30.480533
4420	2348.496904	30.428536
4424	2347.823839	30.461362
4428	2347.151948	30.409177
4432	2346.493684	30.497336
4436	2345.832216	30.563050
4440	2345.165132	30.512324
4444	2344.483110	30.404900
4448	2343.826982	30.497390
4452	2343.149400	30.617208
4456	2342.477952	30.600762
4460	2341.810609	30.529054
4464	2341.138811	30.544026
4468	2340.470323	30.458619
4472	2339.801134	30.457162
4476	2339.116899	30.246372
4480	2338.441362	30.372395
4484	2337.768556	30.136090
4488	2337.107851	30.321903
4492	2336.434541	30.188290
4496	2335.762697	30.075595
4500	2335.089387	30.233974
4504	2334.416185	30.129023
4508	2333.752977	30.102142
4512	2333.076646	30.019825
4516	2332.396760	29.995102
4520	2331.726045	30.200187
4524	2331.063997	30.143110
4528	2330.379106	30.269670
4532	2329.702821	30.268122
4536	2329.030244	30.243482
4540	2328.364137	30.388364
4544	2327.687471	30.518882
4548	2327.021684	30.400031
4552	2326.342271	30.378629
4556	2325.664094	30.330715
4560	2324.993394	30.450729
4564	2324.317537	30.253413
4568	2323.657228	30.304720
4572	2322.975114	30.138718
4576	2322.311433	30.007971
4580	2321.630586	30.008128
4584	2320.961488	30.058050
4588	2320.279603	30.196262
4592	2319.606706	30.008515
4596	2318.935045	30.259214
4600	2318.264238	30.091625
4604	2317.588197	30.371139
4608	2316.923616	30.342955
4612	2316.242647	30.261918
4616	2315.565858	30.268985
4620	2314.886461	30.289547
4624	2314.206422	30.408261
4628	2313.534791	30.200197
4632	2312.854753	30.357418
4636	2312.179201	30.290316
4640	2311.501985	30.195012
4644	2310.818742	30.318750
4648	2310.139116	30.230804
4652	2309.456636	30.336868
4656	2308.780717	30.271775
4660	2308.095155	30.285805
4664	2307.423952	30.268134
4668	2306.746278	30.149075
4672	2306.067476	30.117434
4676	2305.388490	30.098004
4680	2304.717866	30.142104
4684	2304.046403	30.256918
4688	2303.356264	30.180536
4692	2302.688203	30.120620
4696	2302.015565	30.085125
4700	2301.341844	30.203013
4704	2300.659654	30.140634
4708	2299.984453	30.222646
4712	2299.307405	30.279534
4716	2298.627458	30.412346
4720	2297.944505	30.338667
4724	2297.274019	30.260518
4728	2296.590242	30.228482
4732	2295.909181	30.341969
4736	2295.238435	30.361998
4740	2294.553087	30.476737
4744	2293.878313	30.397881
4748	2293.202226	30.485892
4752	2292.517641	30.575898
4756	2291.822938	30.595532
4760	2291.146883	30.717669
4764	2290.472276	30.445207
4768	2289.794527	30.492947
4772	2289.115541	30.360324
4776	2288.435030	30.414146
4780	2287.749254	30.393628
4784	2287.071031	30.316007
4788	2286.390794	30.360154
4792	2285.710420	30.164832
4796	2285.033464	30.375273
4800	2284.372041	30.248776
4804	2283.680452	30.147217
4808	2283.008974	30.076745
4812	2282.321535	30.071577
4816	2281.632249	30.253706
4820	2280.954118	30.182972
4824	2280.270677	30.113275
4828	2279.588808	30.128729
4832	2278.908723	30.026774
4836	2278.219347	30.056044
4840	2277.532732	29.957099
4844	2276.853380	29.978422
4848	2276.170610	29.986541
4852	2275.488420	29.889954
4856	2274.814500	29.963409
4860	2274.120271	29.901137
4864	2273.440141	29.859617
4868	2272.756151	29.808653
4872	2272.081163	29.968719
4876	2271.395799	29.918998
4880	2270.709627	29.713960
4884	2270.029802	29.671196
4888	2269.346925	29.644661
4892	2268.674196	29.593068
4896	2267.984041	29.810556
4900	2267.295152	29.707600
4904	2266.614625	29.870242
4908	2265.929124	29.877569
4912	2265.240907	29.896772
4916	2264.547914	29.762118
4920	2263.868989	30.081873
4924	2263.184862	30.033615
4928	2262.508821	29.967326
4932	2261.831773	29.926103
4936	2261.153093	29.947869
4940	2260.481218	29.951706
4944	2259.780015	30.052569
4948	2259.107591	30.024367
4952	2258.423448	29.901813
4956	2257.742357	30.114189
4960	2257.046861	30.070878
4964	2256.362672	30.073555
4968	2255.674470	30.235713
4972	2254.992189	30.233573
4976	2254.296754	30.270333
4980	2253.623003	30.162893
4984	2252.929140	29.986797
4988	2252.239854	30.024492
4992	2251.551103	30.139655
4996	2250.862260	30.059325
5000	2250.180513	30.117317
5004	2249.489336	30.055798
5008	2248.805665	29.941534
5012	2248.120485	29.930304
5016	2247.437379	30.047239
5020	2246.754823	29.944224
5024	2246.067705	29.946327
5028	2245.379091	30.022008
5032	2244.696092	30.035590
5036	2244.004060	30.050502
5040	2243.319246	30.149464
5044	2242.627244	30.174310
5048	2241.959764	30.090616
5052	2241.261461	30.195633
5056	2240.573686	30.070493
5060	2239.884691	30.075066
5064	2239.188066	29.990440
5068	2238.504716	29.959677
5072	2237.817979	29.887438
5076	2237.120424	30.044093
5080	2236.443498	29.910408
5084	2235.761110	29.893820
5088	2235.069398	30.071433
5092	2234.382677	30.020201
5096	2233.689668	30.010226
5100	2232.996294	29.955924
5104	2232.313539	29.771389
5108	2231.623994	29.867997
5112	2230.935823	29.742639
5116	2230.234819	29.704408
5120	2229.558443	29.641314
5124	2228.869081	29.788134
5128	2228.175310	29.612307
5132	2227.488206	29.672606
5136	2226.801820	29.600937
5140	2226.115022	29.807430
5144	2225.433290	29.748611
5148	2224.740129	29.699510
5152	2224.047533	29.753893
5156	2223.354066	29.749730
5160	2222.657930	29.496374
5164	2221.968538	29.634634
5168	2221.277650	29.778987
5172	2220.575868	29.574267
5176	2219.889421	29.599507
5180	2219.197923	29.656665
5184	2218.511369	29.646221
5188	2217.828874	29.765607
5192	2217.140337	29.654789
5196	2216.447343	29.535461
5200	2215.751405	29.558829
5204	2215.056367	29.763106
5208	2214.368364	29.526772
5212	2213.685243	29.597142
5216	2212.992845	29.539382
5220	2212.293489	29.622916
5224	2211.614824	29.684516
5228	2210.917421	29.648028
5232	2210.231035	29.698040
5236	2209.538988	29.745599
5240	2208.844575	29.619784
5244	2208.169511	29.670456
5248	2207.473756	29.657017
5252	2206.784181	29.727101
5256	2206.093919	29.671831
5260	2205.407976	29.610280
5264	2204.717897	29.453863
5268	2204.014619	29.540291
5272	2203.328874	29.525839
5276	2202.649629	29.595807
5280	2201.953569	29.457705
5284	2201.259874	29.443903
5288	2200.581010	29.404551
5292	2199.881853	29.596367
5296	2199.181398	29.614073
5300	2198.499147	29.634770
5304	2197.795717	29.661613
5308	2197.109300	29.855390
5312	2196.418703	29.754507
5316	2195.720140	29.826627
5320	2195.030946	29.690034
5324	2194.333940	29.847571
5328	2193.651094	30.047425
5332	2192.960649	30.086558
5336	2192.263414	29.925597
5340	2191.569124	29.793780
5344	2190.870759	29.920355
5348	2190.167558	29.831088
5352	2189.470933	29.717512
5356	2188.776674	29.869134
5360	2188.079423	29.745031
5364	2187.378786	29.919987
5368	2186.692888	29.776734
5372	2186.005922	29.534842
5376	2185.302583	29.656487
5380	2184.615053	29.290939
5384	2183.920228	29.539951
5388	2183.226259	29.422096
5392	2182.535936	29.461194
5396	2181.833971	29.520983
5400	2181.131517	29.587571
5404	2180.436891	29.562316
5408	2179.741762	29.548431
5412	2179.050706	29.518982
5416	2178.362047	29.376127
5420	2177.664247	29.435613
5424	2176.962160	29.426536
5428	2176.281373	29.491518
5432	2175.598115	29.397343
5436	2174.901903	29.464667
5440	2174.207613	29.377747
5444	2173.525011	29.409680
5448	2172.832048	29.354225
5452	2172.123689	29.421358
5456	2171.441911	29.356487
5460	2170.735612	29.233670
5464	2170.039598	29.285990
5468	2169.345262	29.350174
5472	2168.649873	29.383954
5476	2167.950014	29.453450
5480	2167.249742	29.456369
5484	2166.547838	29.428828
5488	2165.853456	29.285633
5492	2165.154878	29.352979
5496	2164.455354	29.321409
5500	2163.761629	29.414860
5504	2163.051286	29.496385
5508	2162.355745	29.380407
5512	2161.665193	29.433316
5516	2160.966112	29.357664
5520	2160.266527	29.469435
5524	2159.566164	29.444123
5528	2158.886323	29.381993
5532	2158.187089	29.424780
5536	2157.493318	29.409701
5540	2156.797929	29.319936
5544	2156.100893	29.486252
5548	2155.407045	29.509053
5552	2154.698488	29.334440
5556	2154.003953	29.279934
5560	2153.323320	29.267519
5564	2152.610261	29.117015
5568	2151.900804	29.161164
5572	2151.206819	29.233349
5576	2150.506029	29.183349
5580	2149.809694	29.127067
5584	2149.108507	29.074091
5588	2148.406648	29.079709
5592	2147.718507	29.155215
5596	2147.011949	29.051857
5600	2146.298830	29.431597
5604	2145.615160	29.436546
5608	2144.899415	29.287365
5612	2144.218736	29.264155
5616	2143.505388	29.369861
5620	2142.804002	29.476087
5624	2142.127489	29.508225
5628	2141.418336	29.494425
5632	2140.714830	29.236261
5636	2140.028398	29.443140
5640	2139.330675	29.283582
5644	2138.628007	29.385882
5648	2137.926820	29.386184
5652	2137.219224	29.253096
5656	2136.516328	29.214872
5660	2135.820741	29.182939
5664	2135.112031	29.079441
5668	2134.404176	29.074892
5672	2133.699831	29.074726
5676	2133.003725	29.135555
5680	2132.300127	29.065164
5684	2131.617799	29.028400
5688	2130.900789	29.022346
5692	2130.195528	29.017250
5696	2129.504014	28.751406
5700	2128.788377	28.787173
5704	2128.100679	28.828637
5708	2127.396547	28.779395
5712	2126.705842	28.800468
5716	2126.003313	28.709511
5720	2125.296129	28.604931
5724	2124.589555	28.808426
5728	2123.886293	28.631964
5732	2123.175813	28.700593
5736	2122.473970	28.771150
5740	2121.759279	28.767820
5744	2121.065187	28.594985
5748	2120.368593	28.602184
5752	2119.660371	28.534772
5756	2118.962953	28.616524
5760	2118.246522	28.401667
5764	2117.544054	28.395310
5768	2116.845033	28.581678
5772	2116.134569	28.422650
5776	2115.442659	28.556172
5780	2114.729463	28.601008
5784	2114.032747	28.551265
5788	2113.325014	28.481452
5792	2112.612398	28.592766
5796	2111.926836	28.570777
5800	2111.210039	28.634754
5804	2110.514085	28.659870
5808	2109.803712	28.693154
5812	2109.103303	28.542622
5816	2108.395738	28.596114
5820	2107.683015	28.559705
5824	2106.974962	28.763388
5828	2106.267183	28.658175
5832	2105.559938	28.684743
5836	2104.849123	28.801987
5840	2104.129289	28.708854
5844	2103.424196	28.676915
5848	2102.722017	28.642983
5852	2102.019258	28.535258
5856	2101.317873	28.380912
5860	2100.610261	28.546906
5864	2099.908784	28.495032
5868	2099.203264	28.696990
5872	2098.504030	28.621685
5876	2097.802141	28.626558
5880	2097.101350	28.547517
5884	2096.403123	28.567007
5888	2095.682313	28.402939
5892	2094.985292	28.434892
5896	2094.267915	28.544256
5900	2093.565996	28.404431
5904	2092.848924	28.458978
5908	2092.141923	28.404751
5912	2091.438005	28.588381
5916	2090.728975	28.436854
5920	2090.012025	28.429979
5924	2089.320650	28.446702
5928	2088.603517	28.578694
5932	2087.905626	28.376630
5936	2087.196458	28.441228
5940	2086.486772	28.525707
5944	2085.778734	28.703411
5948	2085.076189	28.731854
5952	2084.362779	28.705151
5956	2083.649034	28.622577
5960	2082.955675	28.737555
5964	2082.255479	28.714757
5968	2081.555009	28.490605
5972	2080.832613	28.690547
5976	2080.119493	28.559742
5980	2079.421129	28.599410
5984	2078.704576	28.674397
5988	2078.005891	28.527752
5992	2077.302446	28.574672
5996	2076.583726	28.479031
6000	2075.876924	28.603107
6004	2075.161058	28.292975
6008	2074.452104	28.443274
6012	2073.748079	28.439501
6016	2073.031648	28.468746
6020	2072.326860	28.503992
6024	2071.614793	28.546593
6028	2070.909532	28.472164
6032	2070.186708	28.467838
6036	2069.489137	28.429068
6040	2068.779710	28.352145
6044	2068.065568	28.309138
6048	2067.361024	28.478006
6052	2066.648897	28.366679
6056	2065.937654	28.443827
6060	2065.225694	28.414443
6064	2064.512102	28.296099
6068	2063.801485	28.328921
6072	2063.097276	28.330904
6076	2062.391771	28.481198
6080	2061.668550	28.456763
6084	2060.967149	28.462604
6088	2060.249605	28.377601
6092	2059.530244	28.548671
6096	2058.814989	28.450409
6100	2058.110414	28.408795
6104	2057.392244	28.368746
6108	2056.672472	28.348516
6112	2055.957841	28.264581
6116	2055.248720	28.161471
6120	2054.533678	28.274774
6124	2053.807207	28.250287
6128	2053.090684	28.269862
6132	2052.384904	28.345744
6136	2051.692430	28.400380
6140	2050.977327	28.478841
6144	2050.256685	28.374328
6148	2049.554063	28.531816
6152	2048.837755	28.520156
6156	2048.127779	28.578930
6160	2047.410387	28.331459
6164	2046.690797	28.586209
6168	2045.987733	28.553560
6172	2045.270509	28.622353
6176	2044.549745	28.696085
6180	2043.829591	28.613653
6184	2043.115160	28.755472
6188	2042.394929	28.867103
6192	2041.688814	28.875321
6196	2040.967149	28.887285
6200	2040.258836	28.903163
6204	2039.537019	28.819643
6208	2038.828752	28.913435
6212	2038.104433	28.896842
6216	2037.388582	28.763061
6220	2036.676240	28.724444
6224	2035.959795	28.743972
6228	2035.248384	28.577238
